Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Customer_Age_Months,Average_distance,Total_Bookings,Booking_Trend,Accumulation_Trend,Redemption_Trend,Seasonality_Index,Recency_Months,Behavioral_Churn,Hard_Churn,F_score,M_score,R_score,Segment,Customer_Segment
908248,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,High School or Below,44469.0,Married,Star,12516.92,Standard,2015,4,2015.0,12.0,44,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
920792,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,0.0,Single,Star,12520.98,Standard,2017,4,0.0,0.0,20,2361.5416666666665,40,-0.30769230769230765,-0.46,-0.99,20.67,1.0,1,0,3,4,2,2,Active Regular Customers
777861,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,64353.0,Married,Star,12522.54,Standard,2018,8,0.0,0.0,4,116.70833333333333,2,0.3333333333333333,466.83,0.0,0.33,0.0,0,0,1,4,2,0,Occasional Flyers
283770,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,55950.0,Divorced,Star,12547.43,Standard,2017,11,0.0,0.0,13,1415.0833333333333,21,0.6551724137931034,0.73,0.57,0.92,0.0,0,0,2,4,2,0,Occasional Flyers
576947,Canada,Quebec,Quebec City,G1B 3L5,Female,Doctor,48742.0,Married,Star,12552.65,Standard,2014,3,0.0,0.0,57,1957.3333333333333,31,-0.1627906976744186,0.12,0.0,7.58,3.0,1,0,2,4,1,2,Active Regular Customers
138853,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,0.0,Single,Star,12556.95,Standard,2017,9,0.0,0.0,15,981.7083333333334,16,0.0,0.57,-0.97,7.33,0.0,0,0,1,4,2,0,Occasional Flyers
281108,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,62247.0,Married,Star,17569.16,2018 Promotion,2018,2,0.0,0.0,10,4628.363636363636,33,1.1818181818181817,1.36,-0.96,38.92,1.0,0,0,2,4,2,2,Active Regular Customers
861675,Canada,Quebec,Montreal,H4G 3T4,Male,College,0.0,Married,Star,12564.07,Standard,2018,6,0.0,0.0,6,1652.25,24,0.3636363636363636,0.53,155.0,4.0,0.0,0,0,2,4,2,0,Occasional Flyers
634328,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,92652.0,Married,Star,12584.01,Standard,2018,5,0.0,0.0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
553061,Canada,Ontario,London,M5B 3E4,Male,Bachelor,90023.0,Married,Star,12625.28,Standard,2016,9,0.0,0.0,27,3054.6666666666665,49,0.055555555555555504,0.02,-0.98,6.25,0.0,1,0,4,4,2,2,Active Regular Customers
689389,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,51041.0,Married,Star,12655.53,Standard,2016,3,0.0,0.0,33,2279.7083333333335,36,0.2857142857142858,-0.02,5.18,2.0,0.0,0,0,3,4,2,2,Active Regular Customers
558598,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,78679.0,Single,Star,12687.15,Standard,2013,12,0.0,0.0,60,2783.4166666666665,46,-0.25000000000000006,-0.37,71.0,1.67,0.0,0,0,4,4,2,2,Active Regular Customers
532832,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,61262.0,Married,Star,12692.67,Standard,2018,11,0.0,0.0,1,3121.6666666666665,49,0.13207547169811326,0.84,5.79,2.92,0.0,0,0,4,4,2,2,Active Regular Customers
727847,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,61262.0,Married,Star,12692.67,Standard,2012,9,0.0,0.0,75,2701.0416666666665,39,0.2,0.79,-0.99,68.25,0.0,0,0,3,4,2,2,Active Regular Customers
156305,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,61813.0,Married,Star,12731.95,Standard,2013,9,0.0,0.0,63,1929.2916666666667,28,1.032258064516129,3.1,76.67,2.67,0.0,0,0,2,4,2,2,Active Regular Customers
604630,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,61813.0,Married,Star,12731.95,Standard,2015,3,2015.0,11.0,45,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
237888,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,85364.0,Married,Star,12741.85,Standard,2017,5,0.0,0.0,19,1881.4166666666667,32,0.09756097560975614,0.26,-0.97,25.33,1.0,1,0,2,4,2,2,Active Regular Customers
260515,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,85364.0,Married,Star,12741.85,Standard,2012,8,0.0,0.0,76,2571.0,39,-0.21999999999999995,-0.2,-0.96,8.25,0.0,1,0,3,4,2,2,Active Regular Customers
617348,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,85364.0,Married,Star,12741.85,Standard,2015,1,0.0,0.0,47,3224.8333333333335,46,0.3749999999999999,0.96,0.03,15.0,0.0,0,0,4,4,2,2,Active Regular Customers
728021,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,85364.0,Married,Star,12741.85,Standard,2013,12,0.0,0.0,60,2127.5833333333335,37,-0.2653061224489796,-0.47,-0.98,20.92,1.0,1,0,3,4,2,2,Active Regular Customers
764513,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,85364.0,Married,Star,12741.85,Standard,2013,5,0.0,0.0,67,2673.125,45,0.31249999999999994,0.82,0.0,20.92,0.0,0,0,4,4,2,2,Active Regular Customers
957764,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,85364.0,Married,Star,12741.85,Standard,2014,8,0.0,0.0,52,2287.2083333333335,31,0.23076923076923073,0.72,-0.96,7.58,0.0,0,0,2,4,2,2,Active Regular Customers
358948,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,104777.0,Divorced,Star,12743.35,Standard,2015,3,2015.0,11.0,45,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
937788,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,104777.0,Divorced,Star,12743.35,Standard,2015,5,0.0,0.0,43,2692.7083333333335,41,0.06249999999999994,0.04,-0.98,13.58,0.0,1,0,3,4,2,2,Active Regular Customers
704423,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,56226.0,Single,Star,12751.28,Standard,2014,2,0.0,0.0,58,3494.8333333333335,47,-0.3275862068965517,-0.43,76.67,42.25,1.0,0,0,4,4,2,2,Active Regular Customers
952163,Canada,Quebec,Quebec City,G1B 3L5,Female,College,0.0,Single,Star,12779.06,Standard,2015,1,2016.0,2.0,47,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
100737,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,0.0,Single,Star,12786.67,Standard,2017,4,0.0,0.0,20,2784.5833333333335,47,0.26000000000000006,0.79,2.7,80.92,1.0,0,0,4,4,2,2,Active Regular Customers
881983,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,52872.0,Single,Star,12817.41,Standard,2014,3,0.0,0.0,57,2849.75,39,0.02127659574468086,-0.18,0.0,8.25,0.0,1,0,3,4,2,2,Active Regular Customers
321954,Canada,Alberta,Banff,T4V 1D4,Female,Doctor,48210.0,Married,Star,12819.1,Standard,2015,7,0.0,0.0,41,2126.0,35,-0.0666666666666667,-0.32,-0.99,30.92,1.0,1,0,3,4,2,2,Active Regular Customers
379110,Canada,Ontario,Toronto,P1W 1K4,Female,College,0.0,Single,Star,12827.43,Standard,2016,10,0.0,0.0,26,2912.5833333333335,43,-0.058823529411764656,0.35,-0.99,8.25,1.0,0,0,4,4,2,2,Active Regular Customers
270160,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,0.0,Married,Star,12836.01,Standard,2018,1,0.0,0.0,11,1313.6666666666667,25,0.9000000000000001,2.12,0.0,20.25,1.0,0,0,2,4,2,2,Active Regular Customers
330053,Canada,Nova Scotia,Halifax,B3J 9S2,Female,College,0.0,Single,Star,12840.43,Standard,2015,12,0.0,0.0,36,3566.6666666666665,54,0.03448275862068967,-0.08,-0.1,5.67,0.0,1,0,4,4,2,2,Active Regular Customers
482882,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,0.0,Single,Star,12840.43,Standard,2017,11,0.0,0.0,13,1709.4583333333333,26,0.41176470588235303,0.55,-0.98,3.67,0.0,0,0,2,4,2,2,Active Regular Customers
337857,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,100113.0,Married,Star,12846.45,Standard,2012,6,0.0,0.0,78,1753.0833333333333,32,0.42105263157894735,0.49,-0.96,16.0,1.0,0,0,2,4,2,2,Active Regular Customers
375115,Canada,Ontario,Sudbury,M5V 1G5,Female,College,0.0,Single,Star,12851.42,Standard,2018,12,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
102308,Canada,Quebec,Montreal,H2T 2J6,Male,College,0.0,Single,Star,12866.89,Standard,2018,11,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
676941,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,49886.0,Married,Star,12880.75,Standard,2014,1,0.0,0.0,59,3648.5833333333335,50,0.11111111111111116,-0.03,-0.15,29.67,0.0,1,0,4,4,2,2,Active Regular Customers
835062,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,88595.0,Divorced,Star,12883.12,Standard,2014,11,0.0,0.0,49,2505.4166666666665,42,-0.03999999999999994,-0.18,-0.99,3.0,1.0,1,0,3,4,2,2,Active Regular Customers
236093,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,56894.0,Married,Star,12883.81,Standard,2017,4,0.0,0.0,20,2780.7916666666665,38,0.04347826086956524,0.21,-0.98,27.67,0.0,1,0,3,4,2,2,Active Regular Customers
599778,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,44642.0,Single,Star,17646.73,2018 Promotion,2018,3,0.0,0.0,9,5355.909090909091,45,1.048780487804878,3.33,-0.95,196.92,2.0,0,0,4,4,1,1,Champions / Premium Travelers
101363,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,59310.0,Married,Star,12898.59,Standard,2016,4,0.0,0.0,32,2112.375,31,0.024390243902439036,-0.25,-0.17,30.92,0.0,1,0,2,4,2,2,Active Regular Customers
188559,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,103968.0,Married,Star,12902.09,Standard,2012,10,0.0,0.0,74,2499.0416666666665,42,-0.1176470588235294,-0.1,3.42,9.0,0.0,0,0,3,4,2,2,Active Regular Customers
591377,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,95265.0,Single,Star,12902.56,Standard,2016,6,0.0,0.0,30,1842.75,32,0.0,-0.07,0.0,2.0,1.0,1,0,2,4,2,2,Active Regular Customers
717521,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,77603.0,Married,Star,12913.5,Standard,2015,7,0.0,0.0,41,2832.5,39,-0.29411764705882354,-0.24,0.41,28.92,3.0,0,0,3,4,1,2,Active Regular Customers
302188,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,74521.0,Married,Star,12919.42,Standard,2018,9,0.0,0.0,3,529.5833333333334,6,1.0,2118.33,0.0,3.67,0.0,0,0,1,4,2,0,Occasional Flyers
244527,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,53666.0,Divorced,Star,17788.06,2018 Promotion,2018,4,0.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
394195,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,0.0,Single,Star,12944.19,Standard,2013,11,2017.0,1.0,61,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
581294,Canada,Quebec,Montreal,H2T 9K8,Male,College,0.0,Single,Star,12944.19,Standard,2012,8,0.0,0.0,76,3583.7916666666665,49,0.29411764705882354,0.29,0.0,52.92,1.0,1,0,4,4,2,2,Active Regular Customers
447439,Canada,British Columbia,Whistler,V6T 1Y8,Male,Master,86311.0,Married,Star,12947.68,Standard,2017,5,2018.0,1.0,19,1283.5833333333333,23,-0.5609756097560975,-1.0,0.0,42.92,11.0,1,1,2,4,1,3,Dormant Customers
199507,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,61062.0,Married,Star,12981.53,Standard,2017,3,0.0,0.0,21,2309.6666666666665,36,0.09090909090909094,0.31,2.14,12.67,1.0,0,0,3,4,2,2,Active Regular Customers
619483,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,0.0,Single,Star,12992.28,Standard,2015,1,0.0,0.0,47,2108.4166666666665,39,0.10869565217391301,0.04,-0.96,3.58,0.0,1,0,3,4,2,2,Active Regular Customers
190465,Canada,Ontario,Sudbury,M5V 1G5,Female,College,0.0,Single,Star,13009.18,Standard,2015,3,0.0,0.0,45,1491.2083333333333,26,0.8387096774193546,0.76,-0.97,13.67,0.0,0,0,2,4,2,2,Active Regular Customers
925164,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,72202.0,Single,Star,13014.23,Standard,2018,5,0.0,0.0,7,923.375,12,2.0,3693.5,227.67,12.67,1.0,0,0,1,4,2,0,Occasional Flyers
341169,Canada,Quebec,Montreal,H2Y 4R4,Female,College,0.0,Single,Star,13021.09,Standard,2012,9,0.0,0.0,75,2488.0416666666665,45,-0.3684210526315789,-0.77,0.0,7.58,3.0,1,0,4,4,1,2,Active Regular Customers
278916,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,79459.0,Married,Star,13023.93,Standard,2017,5,0.0,0.0,19,1796.6666666666667,34,0.046511627906976764,-0.06,0.0,37.67,1.0,1,0,2,4,2,2,Active Regular Customers
265284,Canada,Quebec,Montreal,H4G 3T4,Female,College,0.0,Single,Star,13024.13,Standard,2016,4,0.0,0.0,32,2627.5,42,0.3043478260869566,0.39,0.0,27.67,0.0,0,0,3,4,2,2,Active Regular Customers
305843,Canada,Ontario,Kingston,M9K 2P4,Male,College,0.0,Single,Star,13024.13,Standard,2018,6,0.0,0.0,6,607.4166666666666,8,1.3333333333333333,2429.67,0.0,2.67,0.0,0,0,1,4,2,0,Occasional Flyers
507112,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,0.0,Single,Star,13024.13,Standard,2016,9,0.0,0.0,27,1541.4166666666667,29,-0.02500000000000001,-0.11,2.32,10.25,1.0,0,0,2,4,2,2,Active Regular Customers
574835,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,0.0,Single,Star,13024.13,Standard,2013,3,0.0,0.0,69,2642.25,37,-0.02173913043478262,-0.06,0.13,24.25,0.0,1,0,3,4,2,2,Active Regular Customers
608605,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,51160.0,Married,Star,13024.22,Standard,2012,10,0.0,0.0,74,1838.9166666666667,31,0.23076923076923073,0.05,-0.98,28.92,0.0,1,0,2,4,2,2,Active Regular Customers
142621,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,48521.0,Divorced,Star,19160.99,2018 Promotion,2018,2,0.0,0.0,10,5471.0,51,5.375000000000001,11.49,196.5,64.92,0.0,0,0,4,4,2,1,Champions / Premium Travelers
708539,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,52821.0,Single,Star,13037.03,Standard,2014,5,0.0,0.0,55,2539.75,38,-0.04255319148936172,0.02,119.17,4.33,0.0,0,0,3,4,2,2,Active Regular Customers
467945,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,0.0,Single,Star,13057.01,Standard,2016,12,0.0,0.0,24,1992.7916666666667,31,0.3421052631578947,1.54,3.88,12.25,0.0,0,0,2,4,2,2,Active Regular Customers
747227,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,97726.0,Divorced,Star,13081.31,Standard,2018,10,0.0,0.0,2,198.41666666666666,2,0.3333333333333333,793.67,0.0,1.0,0.0,0,0,1,4,2,0,Occasional Flyers
223534,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,59377.0,Married,Star,13094.2,Standard,2013,7,0.0,0.0,65,2755.9583333333335,51,-0.25000000000000006,-0.59,70.0,48.92,0.0,0,0,4,4,2,2,Active Regular Customers
387721,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,0.0,Single,Star,13104.15,Standard,2013,12,2018.0,12.0,60,2737.25,36,-0.4,-0.73,0.0,30.0,1.0,1,1,3,4,2,2,Active Regular Customers
887730,Canada,Ontario,Trenton,K8V 4B2,Male,High School or Below,78331.0,Married,Star,13113.14,Standard,2012,11,0.0,0.0,73,2097.125,35,-0.45999999999999996,-0.73,0.02,18.25,0.0,1,0,3,4,2,2,Active Regular Customers
948576,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,93601.0,Single,Star,13117.52,Standard,2015,12,0.0,0.0,36,1561.625,28,-0.10000000000000003,-0.04,0.33,10.0,2.0,0,0,2,4,1,2,Active Regular Customers
883773,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,82077.0,Married,Star,13151.83,Standard,2012,6,0.0,0.0,78,1480.4166666666667,23,0.14705882352941183,0.64,0.0,14.25,0.0,0,0,2,4,2,2,Active Regular Customers
243696,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,85211.0,Married,Star,13158.37,Standard,2013,7,0.0,0.0,65,3203.125,55,-0.29687499999999994,-0.45,-0.97,26.25,0.0,1,0,4,4,2,2,Active Regular Customers
995079,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,71922.0,Married,Star,13167.61,Standard,2013,1,2016.0,4.0,71,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
217124,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,90620.0,Married,Star,13178.43,Standard,2013,2,0.0,0.0,70,2390.2083333333335,29,0.41666666666666663,1.2,-0.99,20.92,0.0,0,0,2,4,2,2,Active Regular Customers
185101,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,0.0,Single,Star,13197.93,Standard,2013,7,0.0,0.0,65,1834.125,35,-0.15217391304347824,-0.61,0.0,4.92,0.0,1,0,3,4,2,2,Active Regular Customers
611817,Canada,Ontario,Toronto,P1J 8T7,Female,College,0.0,Single,Star,13197.93,Standard,2016,2,0.0,0.0,34,2502.875,46,0.46808510638297873,-0.06,127.67,57.67,0.0,0,0,4,4,2,2,Active Regular Customers
665646,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,0.0,Single,Star,13197.93,Standard,2017,10,0.0,0.0,14,1420.6666666666667,25,1.6538461538461542,4.02,6.91,16.92,0.0,0,0,2,4,2,0,Occasional Flyers
726499,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,0.0,Single,Star,13197.93,Standard,2016,11,0.0,0.0,25,1837.2916666666667,24,-0.4000000000000001,-0.62,-0.97,2.67,4.0,1,0,2,4,1,2,Active Regular Customers
921375,Canada,Quebec,Hull,J8Y 3Z5,Female,College,0.0,Single,Star,13197.93,Standard,2015,2,0.0,0.0,46,2061.7916666666665,37,-0.02173913043478262,0.57,1.6,52.92,0.0,0,0,3,4,2,2,Active Regular Customers
968807,Canada,Ontario,Toronto,P5S 6R4,Male,College,0.0,Single,Star,13197.93,Standard,2012,6,0.0,0.0,78,2641.5833333333335,41,0.33333333333333337,0.69,197.33,11.58,0.0,0,0,3,4,2,2,Active Regular Customers
471098,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,86536.0,Divorced,Star,13211.01,Standard,2013,12,0.0,0.0,60,2241.5,33,-0.5102040816326531,-0.76,-0.98,5.58,1.0,1,0,2,4,2,2,Active Regular Customers
365863,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,59372.0,Married,Star,13223.04,Standard,2013,10,0.0,0.0,62,2899.75,48,0.0,-0.32,2.08,32.0,1.0,0,0,4,4,2,2,Active Regular Customers
565008,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,0.0,Single,Star,13226.22,Standard,2018,5,0.0,0.0,7,325.625,7,0.8947368421052632,13.9,0.0,4.25,2.0,0,0,1,4,1,0,Occasional Flyers
871606,Canada,Ontario,Trenton,K8V 4B2,Male,College,0.0,Single,Star,13226.22,Standard,2016,7,0.0,0.0,29,1636.5416666666667,31,-0.33333333333333337,-0.57,-0.97,24.92,0.0,1,0,2,4,2,2,Active Regular Customers
346456,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,61014.0,Married,Star,13235.54,Standard,2013,2,0.0,0.0,70,2405.9166666666665,40,0.0,0.01,-0.95,22.67,0.0,1,0,3,4,2,2,Active Regular Customers
251779,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,58907.0,Married,Star,13246.57,Standard,2015,5,0.0,0.0,43,1739.1666666666667,26,-0.3414634146341463,-0.52,-0.97,11.67,2.0,1,0,2,4,1,2,Active Regular Customers
236001,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,57139.0,Married,Star,13265.96,Standard,2016,1,0.0,0.0,35,2920.5833333333335,42,0.4999999999999999,1.75,-0.33,37.67,1.0,0,0,3,4,2,2,Active Regular Customers
306708,Canada,British Columbia,Vancouver,V5R 1W3,Female,High School or Below,50872.0,Married,Star,13269.6,Standard,2015,10,0.0,0.0,38,1616.875,30,-0.625,-1.0,-0.98,1.0,9.0,1,0,2,4,1,3,Dormant Customers
241165,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,96615.0,Married,Star,13297.64,Standard,2013,11,2015.0,3.0,61,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
689912,Canada,Ontario,Toronto,M2M 7K8,Female,College,0.0,Divorced,Star,13309.34,Standard,2014,6,0.0,0.0,54,2643.3333333333335,41,0.8749999999999999,1.39,4.06,42.92,0.0,0,0,3,4,2,2,Active Regular Customers
204000,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,66994.0,Married,Star,13334.27,Standard,2017,10,0.0,0.0,14,1998.625,31,1.892857142857143,5.64,0.0,38.25,0.0,0,0,2,4,2,2,Active Regular Customers
112797,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,90649.0,Married,Star,13345.14,Standard,2014,7,2015.0,3.0,53,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
591272,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,53068.0,Single,Star,13350.12,Standard,2012,8,0.0,0.0,76,3221.7916666666665,42,0.3043478260869566,0.5,0.83,25.67,0.0,0,0,3,4,2,2,Active Regular Customers
957628,Canada,British Columbia,Victoria,V10 6T5,Female,College,0.0,Divorced,Star,13357.45,Standard,2015,7,0.0,0.0,41,2853.5,43,0.5681818181818182,1.55,-0.31,4.25,0.0,0,0,4,4,2,2,Active Regular Customers
825465,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,69080.0,Married,Star,13369.44,Standard,2014,11,0.0,0.0,49,2531.9166666666665,35,0.11627906976744191,0.75,-0.95,8.25,1.0,0,0,3,4,2,2,Active Regular Customers
203245,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,50235.0,Married,Star,13406.92,Standard,2018,12,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
358997,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,50235.0,Married,Star,13406.92,Standard,2018,8,0.0,0.0,4,330.2916666666667,6,1.0,1321.17,0.0,3.67,0.0,0,0,1,4,2,0,Occasional Flyers
929885,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,82365.0,Single,Star,13432.0,Standard,2014,1,0.0,0.0,59,2017.5,33,-0.11363636363636359,-0.35,-0.98,25.58,1.0,1,0,2,4,2,2,Active Regular Customers
692729,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,82905.0,Married,Star,13438.04,Standard,2015,7,0.0,0.0,41,2255.2083333333335,36,0.5,0.28,-0.99,32.67,0.0,0,0,3,4,2,2,Active Regular Customers
649442,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,90991.0,Married,Star,13441.01,Standard,2017,6,0.0,0.0,18,1464.25,29,0.18421052631578944,0.11,-0.96,19.58,0.0,1,0,2,4,2,2,Active Regular Customers
679485,Canada,Ontario,Trenton,K8V 4B2,Male,College,0.0,Single,Star,13450.96,Standard,2014,5,0.0,0.0,55,2508.7083333333335,37,-0.4117647058823529,-0.66,-0.99,6.25,3.0,1,0,3,4,1,2,Active Regular Customers
512615,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,55583.0,Married,Star,13452.19,Standard,2015,9,0.0,0.0,39,3250.0833333333335,49,-0.46774193548387094,-0.55,0.91,6.92,1.0,0,0,4,4,2,2,Active Regular Customers
931170,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,55583.0,Married,Star,13452.19,Standard,2012,8,0.0,0.0,76,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
754599,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,92929.0,Married,Star,13464.6,Standard,2015,9,0.0,0.0,39,2510.5416666666665,42,0.12499999999999996,0.31,0.75,13.67,0.0,0,0,3,4,2,2,Active Regular Customers
266884,Canada,Ontario,Kingston,M9K 2P4,Male,Doctor,65018.0,Married,Star,13466.92,Standard,2015,11,2016.0,7.0,37,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
328394,Canada,Quebec,Montreal,H2Y 4R4,Male,Doctor,65018.0,Married,Star,13466.92,Standard,2012,6,0.0,0.0,78,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
373321,Canada,Ontario,Toronto,M8Y 4K8,Female,Doctor,65018.0,Married,Star,13466.92,Standard,2018,11,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
521702,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,65018.0,Married,Star,13466.92,Standard,2016,4,0.0,0.0,32,2318.875,38,0.3255813953488372,1.2,-0.97,5.67,1.0,0,0,3,4,2,2,Active Regular Customers
546994,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Doctor,65018.0,Married,Star,13466.92,Standard,2016,12,2017.0,8.0,24,494.8333333333333,7,-0.28,-1.0,-0.97,12.25,19.0,1,1,1,4,1,3,Dormant Customers
972954,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,65018.0,Married,Star,13466.92,Standard,2017,12,0.0,0.0,12,502.2083333333333,16,1.4545454545454544,6.03,62.83,0.67,0.0,0,0,1,4,2,0,Occasional Flyers
881399,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,50421.0,Married,Star,13473.19,Standard,2012,10,0.0,0.0,74,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
768072,Canada,Ontario,Kingston,M9K 2P4,Female,College,0.0,Single,Star,13478.8,Standard,2014,11,0.0,0.0,49,2336.375,38,-0.12500000000000003,-0.22,-0.98,43.0,1.0,1,0,3,4,2,2,Active Regular Customers
914937,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,73779.0,Married,Star,13502.63,Standard,2016,6,0.0,0.0,30,2334.9583333333335,38,0.3255813953488372,0.65,91.67,3.0,0.0,0,0,3,4,2,2,Active Regular Customers
